fips,mcc_raw,households,housing_units,peak,base,status,excluded,reason
51081,5788.0,3222.0,4013.0,2505.0,5788,mcc_ok,False,
51083,15791.0,13519.0,17384.0,11819.0,17384,housing_floor,False,
51085,49633.0,41383.0,43331.0,27009.0,49633,mcc_ok,False,
51087,150139.0,134094.0,141349.0,116190.0,150139,mcc_ok,False,
51089,26850.0,20411.0,25475.0,13861.0,26850,mcc_ok,False,
51091,1392.0,1014.0,1814.0,2878.0,2878,excluded,True,peak_exceeds_base
51093,10757.0,15196.0,16551.0,7539.0,16551,housing_floor,False,
51095,32899.0,30690.0,34104.0,21010.0,34104,housing_floor,False,
51097,2679.0,2826.0,3464.0,3889.0,3889,peak_floor,False,
51099,13848.0,9737.0,10391.0,12096.0,13848,mcc_ok,False,
51101,8030.0,6893.0,7470.0,6442.0,8030,mcc_ok,False,
51103,5333.0,5238.0,7452.0,6657.0,7452,housing_floor,False,
51105,7474.0,8324.0,10906.0,7683.0,10906,housing_floor,False,
51107,187874.0,138549.0,142270.0,26910.0,187874,mcc_ok,False,
51109,16334.0,14642.0,17707.0,13467.0,17707,housing_floor,False,
51111,4827.0,4566.0,5886.0,9719.0,9719,excluded,True,peak_exceeds_base
51113,6952.0,5324.0,6064.0,6791.0,6952,mcc_ok,False,
51115,3233.0,3742.0,5478.0,6636.0,6636,peak_floor,False,
51117,17640.0,13037.0,19063.0,11762.0,19063,housing_floor,False,
51119,4296.0,4714.0,7127.0,10192.0,10192,peak_floor,False,
51121,32573.0,36062.0,41660.0,22393.0,41660,housing_floor,False,
51125,5606.0,6132.0,9919.0,13224.0,13224,peak_floor,False,
51127,8920.0,8675.0,9188.0,9678.0,9678,peak_floor,False,
51131,9762.0,5344.0,7412.0,8491.0,9762,mcc_ok,False,
51133,5466.0,5174.0,8989.0,7681.0,8989,housing_floor,False,
51135,6864.0,5415.0,6658.0,8286.0,8286,peak_floor,False,
51137,18484.0,14309.0,15700.0,17235.0,18484,mcc_ok,False,
51139,9423.0,9351.0,11784.0,7412.0,11784,housing_floor,False,
51141,10828.0,7779.0,10007.0,8374.0,10828,mcc_ok,False,
51143,29827.0,24487.0,29526.0,31563.0,31563,peak_floor,False,
51145,12936.0,11077.0,11619.0,12158.0,12936,mcc_ok,False,
51147,10853.0,7416.0,9153.0,16283.0,16283,excluded,True,peak_exceeds_base
51149,22790.0,12808.0,13344.0,6427.0,22790,mcc_ok,False,
51153,225231.0,152616.0,158642.0,38810.0,225231,mcc_ok,False,
51155,12413.0,14455.0,17031.0,16017.0,17031,housing_floor,False,
51157,3687.0,2823.0,3850.0,4793.0,4793,peak_floor,False,
51159,4030.0,2834.0,3944.0,1930.0,4030,mcc_ok,False,
51161,31398.0,39156.0,42135.0,12657.0,42135,housing_floor,False,
51163,11617.0,9368.0,11283.0,5288.0,11617,mcc_ok,False,
51165,34838.0,31612.0,35692.0,11773.0,35692,housing_floor,False,
51167,15440.0,10438.0,12814.0,15236.0,15440,mcc_ok,False,
51169,11959.0,8838.0,11793.0,12051.0,12051,peak_floor,False,
51171,18066.0,17542.0,21195.0,6940.0,21195,housing_floor,False,
51173,18737.0,12651.0,15125.0,12160.0,18737,mcc_ok,False,
51175,4783.0,6841.0,7737.0,4453.0,7737,housing_floor,False,
51177,62155.0,49449.0,52516.0,23901.0,62155,mcc_ok,False,
51179,67741.0,50313.0,52961.0,48311.0,67741,mcc_ok,False,
51181,2816.0,2745.0,3419.0,2320.0,3419,housing_floor,False,
51183,4419.0,3698.0,4665.0,1582.0,4665,housing_floor,False,
51185,21376.0,15800.0,19866.0,18835.0,21376,mcc_ok,False,
51187,23404.0,15235.0,16794.0,7739.0,23404,mcc_ok,False,
51191,32558.0,22013.0,25509.0,18732.0,32558,mcc_ok,False,
51193,8013.0,7832.0,11176.0,13465.0,13465,peak_floor,False,
51195,3750.0,14052.0,16723.0,18354.0,18354,peak_floor,False,
51197,17849.0,12424.0,14040.0,10068.0,17849,mcc_ok,False,
51199,28029.0,25878.0,27905.0,16037.0,28029,mcc_ok,False,
51510,67166.0,74818.0,80253.0,18174.0,80253,housing_floor,False,
51520,10057.0,7299.0,8671.0,,10057,mcc_ok,False,
51530,1.0,2655.0,2941.0,1930.0,2941,housing_floor,False,
51540,20605.0,19511.0,21425.0,13315.0,21425,housing_floor,False,
51550,104567.0,91368.0,95076.0,57143.0,104567,mcc_ok,False,
51570,8524.0,7612.0,8123.0,8775.0,8775,peak_floor,False,
51580,2882.0,2503.0,3049.0,3468.0,3468,peak_floor,False,
51590,56266.0,18755.0,22291.0,13622.0,56266,mcc_ok,False,
51595,2639.0,2245.0,2810.0,1898.0,2810,housing_floor,False,
51600,12701.0,9129.0,9323.0,136046.0,136046,excluded,True,peak_exceeds_base
51610,6786.0,5740.0,6127.0,5829.0,6786,mcc_ok,False,
51620,5397.0,3349.0,3892.0,8019.0,8019,peak_floor,False,
51630,14939.0,11276.0,12118.0,6612.0,14939,mcc_ok,False,
51640,5393.0,2618.0,3169.0,3815.0,5393,mcc_ok,False,
51650,58889.0,57470.0,62372.0,27605.0,62372,housing_floor,False,
51660,19411.0,17142.0,18599.0,11.0,19411,mcc_ok,False,
51670,9904.0,9348.0,10415.0,5936.0,10415,housing_floor,False,
51678,16.0,1991.0,2525.0,1952.0,2525,housing_floor,False,
51680,59258.0,28910.0,33821.0,12453.0,59258,mcc_ok,False,
51683,26009.0,13840.0,14345.0,15.0,26009,mcc_ok,False,
51685,8015.0,5221.0,5493.0,3419.0,8015,mcc_ok,False,
51690,4573.0,5628.0,7042.0,10.0,7042,housing_floor,False,
51700,84935.0,75465.0,81681.0,32625.0,84935,mcc_ok,False,
51710,116644.0,93797.0,101710.0,49521.0,116644,mcc_ok,False,
51720,,1592.0,1864.0,1420.0,1864,housing_floor,False,
51730,14894.0,14703.0,17941.0,11431.0,17941,housing_floor,False,
51735,4482.0,4657.0,4927.0,5447.0,5447,peak_floor,False,
51740,43205.0,38962.0,43096.0,21038.0,43205,mcc_ok,False,
51750,1997.0,5467.0,6450.0,276.0,6450,housing_floor,False,
51760,112565.0,101201.0,111524.0,32202.0,112565,mcc_ok,False,
51770,71375.0,42806.0,48726.0,12933.0,71375,mcc_ok,False,
51775,13871.0,10045.0,11096.0,7.0,13871,mcc_ok,False,
51790,11216.0,11064.0,12293.0,9603.0,12293,housing_floor,False,
51800,26940.0,36318.0,38847.0,25212.0,38847,housing_floor,False,
51810,190947.0,178915.0,189951.0,77449.0,190947,mcc_ok,False,
51820,6.0,9431.0,10288.0,9737.0,10288,housing_floor,False,
51830,8943.0,4882.0,5732.0,3582.0,8943,mcc_ok,False,
51840,15282.0,11217.0,12353.0,4224.0,15282,mcc_ok,False,
53001,14910.0,6304.0,6774.0,2585.0,14910,mcc_ok,False,
53003,20797.0,9499.0,10109.0,7043.0,20797,mcc_ok,False,
53005,80351.0,75509.0,80421.0,17777.0,80421,housing_floor,False,
53007,50456.0,30414.0,37581.0,14176.0,50456,mcc_ok,False,
53009,43726.0,34128.0,37994.0,19331.0,43726,mcc_ok,False,
53011,210595.0,188863.0,196557.0,94192.0,210595,mcc_ok,False,
53013,1960.0,1804.0,2196.0,2042.0,2196,housing_floor,False,
53015,50751.0,43167.0,45540.0,12176.0,50751,mcc_ok,False,
53017,15754.0,15474.0,17438.0,2682.0,17438,housing_floor,False,
53019,5807.0,3025.0,4100.0,2608.0,5807,mcc_ok,False,
53021,32734.0,28350.0,29806.0,2026.0,32734,mcc_ok,False,
53023,968.0,1009.0,1202.0,1186.0,1202,housing_floor,False,
53025,50667.0,33666.0,38851.0,2026.0,50667,mcc_ok,False,
53027,42914.0,29542.0,36204.0,,42914,mcc_ok,False,
53029,87196.0,35498.0,42098.0,48356.0,87196,mcc_ok,False,
53031,27322.0,15859.0,19148.0,18119.0,27322,mcc_ok,False,
53033,963744.0,916270.0,972821.0,518386.0,972821,housing_floor,False,
53035,126242.0,106031.0,113930.0,65654.0,126242,mcc_ok,False,
53037,21055.0,19250.0,23918.0,10749.0,23918,housing_floor,False,
53039,12711.0,9618.0,10602.0,1220.0,12711,mcc_ok,False,
53041,53919.0,31511.0,35604.0,19450.0,53919,mcc_ok,False,
53043,6307.0,4532.0,5785.0,4212.0,6307,mcc_ok,False,
53045,37529.0,25488.0,33461.0,23192.0,37529,mcc_ok,False,
53047,24937.0,17005.0,21917.0,959.0,24937,mcc_ok,False,
53049,17495.0,10689.0,16085.0,,17495,mcc_ok,False,
53051,9346.0,5737.0,7993.0,3465.0,9346,mcc_ok,False,
53053,190282.0,341783.0,360816.0,107403.0,360816,housing_floor,False,
53055,15569.0,8654.0,13851.0,14753.0,15569,mcc_ok,False,
53057,62216.0,50824.0,55875.0,22570.0,62216,mcc_ok,False,
53059,6101.0,4812.0,5830.0,1222.0,6101,mcc_ok,False,
53061,638029.0,307643.0,323438.0,166046.0,638029,mcc_ok,False,
53063,217351.0,213524.0,225044.0,251333.0,251333,peak_floor,False,
53065,30671.0,18471.0,22312.0,11546.0,30671,mcc_ok,False,
53067,141017.0,115695.0,121682.0,50307.0,141017,mcc_ok,False,
53069,1.0,1954.0,2200.0,5.0,2200,housing_floor,False,
53071,30050.0,22978.0,25032.0,16800.0,30050,mcc_ok,False,
53073,56747.0,91171.0,100394.0,54372.0,100394,housing_floor,False,
53075,47409.0,17963.0,20974.0,16959.0,47409,mcc_ok,False,
53077,120501.0,85558.0,90660.0,37233.0,120501,mcc_ok,False,
54001,8857.0,5789.0,7164.0,5376.0,8857,mcc_ok,False,
54003,68862.0,48528.0,51292.0,7826.0,68862,mcc_ok,False,
54005,13090.0,7992.0,10205.0,5483.0,13090,mcc_ok,False,
54007,7157.0,4567.0,6318.0,15090.0,15090,excluded,True,peak_exceeds_base
54009,14520.0,9593.0,10721.0,9702.0,14520,mcc_ok,False,
54011,66139.0,38854.0,46101.0,35274.0,66139,mcc_ok,False,
54013,3500.0,2416.0,3225.0,5516.0,5516,excluded,True,peak_exceeds_base
54015,2463.0,2865.0,3957.0,5299.0,5299,peak_floor,False,
54017,3891.0,2345.0,3279.0,4004.0,4004,peak_floor,False,
54019,23870.0,15938.0,19227.0,17737.0,23870,mcc_ok,False,
54021,4601.0,2132.0,3112.0,6302.0,6302,peak_floor,False,
54023,5906.0,4160.0,5671.0,6472.0,6472,peak_floor,False,
54025,20087.0,14724.0,17923.0,48635.0,48635,excluded,True,peak_exceeds_base
54027,11760.0,8066.0,12565.0,9399.0,12565,housing_floor,False,
54029,17028.0,12985.0,14240.0,9190.0,17028,mcc_ok,False,
54031,8586.0,5740.0,8175.0,5192.0,8586,mcc_ok,False,
54033,42198.0,25888.0,30581.0,12936.0,42198,mcc_ok,False,
54035,16850.0,11148.0,12925.0,11680.0,16850,mcc_ok,False,
54037,30664.0,21472.0,23918.0,20930.0,30664,mcc_ok,False,
54039,65999.0,77252.0,90524.0,59406.0,90524,housing_floor,False,
54041,10377.0,6839.0,8203.0,9950.0,10377,mcc_ok,False,
54043,11820.0,7776.0,9583.0,8046.0,11820,mcc_ok,False,
54045,20670.0,12375.0,14864.0,8968.0,20670,mcc_ok,False,
54047,11336.0,6547.0,9450.0,6797.0,11336,mcc_ok,False,
54049,33284.0,23083.0,26295.0,15532.0,33284,mcc_ok,False,
54051,20592.0,12055.0,14787.0,9644.0,20592,mcc_ok,False,
54053,14979.0,10120.0,12217.0,8366.0,14979,mcc_ok,False,
54055,38077.0,24471.0,29375.0,25020.0,38077,mcc_ok,False,
54057,15215.0,10532.0,12528.0,7504.0,15215,mcc_ok,False,
54059,14433.0,9093.0,11602.0,8797.0,14433,mcc_ok,False,
54061,66283.0,44206.0,49565.0,33334.0,66283,mcc_ok,False,
54063,3829.0,4596.0,6299.0,11488.0,11488,excluded,True,peak_exceeds_base
54065,8772.0,7053.0,9164.0,6880.0,9164,housing_floor,False,
54067,14725.0,9644.0,12547.0,10548.0,14725,mcc_ok,False,
54069,32858.0,17487.0,21189.0,15804.0,32858,mcc_ok,False,
54071,3221.0,2361.0,3757.0,11766.0,11766,excluded,True,peak_exceeds_base
54073,4505.0,2737.0,3224.0,3590.0,4505,mcc_ok,False,
54075,4599.0,2951.0,6925.0,12454.0,12454,excluded,True,peak_exceeds_base
54077,18977.0,12623.0,15175.0,6498.0,18977,mcc_ok,False,
54079,35147.0,22402.0,24805.0,17405.0,35147,mcc_ok,False,
54081,25284.0,29395.0,34708.0,22865.0,34708,housing_floor,False,
54083,16901.0,10362.0,13120.0,11748.0,16901,mcc_ok,False,
54085,4984.0,3257.0,4242.0,6438.0,6438,peak_floor,False,
54087,8158.0,5461.0,7174.0,7192.0,8158,mcc_ok,False,
54089,6622.0,4890.0,6598.0,5123.0,6622,mcc_ok,False,
54091,8762.0,6702.0,7444.0,4912.0,8762,mcc_ok,False,
54093,4027.0,2836.0,4696.0,8270.0,8270,excluded,True,peak_exceeds_base
54095,4787.0,2948.0,4177.0,4970.0,4970,peak_floor,False,
54097,14393.0,9537.0,11224.0,8704.0,14393,mcc_ok,False,
54099,22995.0,14959.0,18280.0,18901.0,22995,mcc_ok,False,
54101,4673.0,3010.0,4436.0,9638.0,9638,excluded,True,peak_exceeds_base
54103,9256.0,5861.0,7326.0,8502.0,9256,mcc_ok,False,
54105,2813.0,2149.0,2743.0,6848.0,6848,excluded,True,peak_exceeds_base
54107,52414.0,35544.0,40287.0,18274.0,52414,mcc_ok,False,
54109,6856.0,7724.0,10010.0,6263.0,10010,housing_floor,False,
55001,20787.0,9176.0,16789.0,9123.0,20787,mcc_ok,False,
55003,6345.0,6846.0,9415.0,5052.0,9415,housing_floor,False,
55005,29231.0,19197.0,23846.0,6923.0,29231,mcc_ok,False,
55007,6473.0,7557.0,13243.0,5170.0,13243,housing_floor,False,
55009,201743.0,109096.0,113199.0,36455.0,201743,mcc_ok,False,
55011,5936.0,5616.0,6523.0,2326.0,6523,housing_floor,False,
55013,9409.0,6989.0,15279.0,5604.0,15279,housing_floor,False,
55015,17941.0,20712.0,21776.0,28485.0,28485,peak_floor,False,
55017,31538.0,26326.0,28784.0,15629.0,31538,mcc_ok,False,
55019,15996.0,12649.0,14799.0,4358.0,15996,mcc_ok,False,
55021,53762.0,24068.0,26683.0,8271.0,53762,mcc_ok,False,
55023,5637.0,6544.0,8699.0,8996.0,8996,peak_floor,False,
55025,295516.0,240799.0,250416.0,46973.0,295516,mcc_ok,False,
55027,29757.0,35615.0,38150.0,9532.0,38150,housing_floor,False,
55029,26534.0,13841.0,23873.0,16061.0,26534,mcc_ok,False,
55031,29088.0,18916.0,22951.0,6682.0,29088,mcc_ok,False,
55033,24888.0,17257.0,18729.0,6799.0,24888,mcc_ok,False,
55035,55392.0,42481.0,45241.0,26746.0,55392,mcc_ok,False,
55037,2842.0,2082.0,4639.0,4280.0,4639,housing_floor,False,
55039,89727.0,42368.0,45711.0,9591.0,89727,mcc_ok,False,
55041,6340.0,3723.0,8661.0,12168.0,12168,peak_floor,False,
55043,7428.0,19863.0,22148.0,7417.0,22148,housing_floor,False,
55045,13290.0,15594.0,16304.0,4731.0,16304,housing_floor,False,
55047,16499.0,8025.0,10703.0,6727.0,16499,mcc_ok,False,
55049,9067.0,9795.0,10965.0,5293.0,10965,housing_floor,False,
55051,2123.0,2941.0,5576.0,4110.0,5576,housing_floor,False,
55053,14991.0,7990.0,9646.0,1265.0,14991,mcc_ok,False,
55055,34512.0,34102.0,36469.0,13807.0,36469,housing_floor,False,
55057,15444.0,10598.0,14540.0,3506.0,15444,mcc_ok,False,
55059,105140.0,66705.0,72447.0,13666.0,105140,mcc_ok,False,
55061,14371.0,8247.0,9280.0,3691.0,14371,mcc_ok,False,
55063,37410.0,50179.0,52777.0,35824.0,52777,housing_floor,False,
55065,4085.0,6652.0,7177.0,2569.0,7177,housing_floor,False,
55067,14062.0,8443.0,12185.0,13696.0,14062,mcc_ok,False,
55069,15797.0,12226.0,16151.0,10080.0,16151,housing_floor,False,
55071,47882.0,34860.0,37821.0,27135.0,47882,mcc_ok,False,
55073,80598.0,56484.0,59980.0,12628.0,80598,mcc_ok,False,
55075,29899.0,18569.0,29305.0,19800.0,29899,mcc_ok,False,
55077,8847.0,6830.0,9788.0,5520.0,9788,housing_floor,False,
55078,4260.0,1307.0,2154.0,5444.0,5444,peak_floor,False,
55079,594641.0,389247.0,423764.0,89708.0,594641,mcc_ok,False,
55081,18029.0,17992.0,19804.0,7515.0,19804,housing_floor,False,
55083,26761.0,16338.0,23835.0,13455.0,26761,mcc_ok,False,
55085,22258.0,16417.0,30614.0,16909.0,30614,housing_floor,False,
55087,58508.0,76646.0,79305.0,42869.0,79305,housing_floor,False,
55089,34422.0,37478.0,39120.0,10592.0,39120,housing_floor,False,
55091,3918.0,3078.0,3581.0,2025.0,3918,mcc_ok,False,
55093,16786.0,15857.0,16872.0,4570.0,16872,housing_floor,False,
55095,33361.0,18534.0,24272.0,10357.0,33361,mcc_ok,False,
55097,27174.0,29311.0,31265.0,18682.0,31265,housing_floor,False,
55099,10185.0,6630.0,10797.0,2970.0,10797,housing_floor,False,
55101,115015.0,79100.0,84455.0,45310.0,115015,mcc_ok,False,
55103,8020.0,7196.0,8507.0,1531.0,8507,housing_floor,False,
55105,56401.0,66439.0,70230.0,12673.0,70230,housing_floor,False,
55107,10344.0,6190.0,8667.0,4418.0,10344,mcc_ok,False,
55109,31550.0,36004.0,37640.0,17765.0,37640,housing_floor,False,
55111,60955.0,27313.0,30907.0,9935.0,60955,mcc_ok,False,
55113,13024.0,8210.0,16045.0,5902.0,16045,housing_floor,False,
55115,31418.0,16653.0,20416.0,7377.0,31418,mcc_ok,False,
55117,25546.0,49035.0,52375.0,11918.0,52375,housing_floor,False,
55119,12558.0,7754.0,9490.0,1908.0,12558,mcc_ok,False,
55121,14810.0,12370.0,13286.0,2900.0,14810,mcc_ok,False,
55123,12813.0,11991.0,13874.0,2056.0,13874,housing_floor,False,
55125,9284.0,10651.0,24661.0,19123.0,24661,housing_floor,False,
55127,45649.0,42179.0,53231.0,15076.0,53231,housing_floor,False,
55129,8409.0,7252.0,12770.0,3556.0,12770,housing_floor,False,
55131,34303.0,56279.0,58391.0,15902.0,58391,housing_floor,False,
55133,143177.0,165733.0,172274.0,45425.0,172274,housing_floor,False,
55135,23619.0,22355.0,25536.0,13582.0,25536,housing_floor,False,
55137,21071.0,10158.0,14776.0,9809.0,21071,mcc_ok,False,
55139,74573.0,71943.0,76371.0,20041.0,76371,housing_floor,False,
55141,46818.0,31887.0,34558.0,12925.0,46818,mcc_ok,False,
56001,23303.0,16290.0,18634.0,9792.0,23303,mcc_ok,False,
56003,3930.0,4262.0,5355.0,2303.0,5355,housing_floor,False,
56005,28060.0,17509.0,19900.0,12319.0,28060,mcc_ok,False,
56007,10767.0,5847.0,8218.0,5551.0,10767,mcc_ok,False,
56009,7624.0,5656.0,6623.0,8741.0,8741,peak_floor,False,
56011,4545.0,2755.0,3672.0,6584.0,6584,peak_floor,False,
56013,26823.0,14617.0,17474.0,6819.0,26823,mcc_ok,False,
56015,3896.0,5069.0,5866.0,83.0,5866,housing_floor,False,
56017,2310.0,2105.0,2552.0,2539.0,2552,housing_floor,False,
56019,5448.0,3971.0,4614.0,7084.0,7084,peak_floor,False,
56021,52987.0,41407.0,44389.0,31754.0,52987,mcc_ok,False,
56023,12820.0,7629.0,9591.0,3373.0,12820,mcc_ok,False,
56025,47992.0,32895.0,36936.0,43178.0,47992,mcc_ok,False,
56027,4.0,1072.0,1325.0,683.0,1325,housing_floor,False,
56029,14005.0,13050.0,14622.0,3222.0,14622,housing_floor,False,
56031,,3861.0,4624.0,684.0,4624,housing_floor,False,
56033,17618.0,13066.0,14999.0,12017.0,17618,mcc_ok,False,
56035,5123.0,3477.0,5235.0,5905.0,5905,peak_floor,False,
56037,25475.0,16335.0,19198.0,13823.0,25475,mcc_ok,False,
56039,18592.0,9645.0,13365.0,1534.0,18592,mcc_ok,False,
56041,12368.0,7586.0,8831.0,6934.0,12368,mcc_ok,False,
56043,265.0,3414.0,3856.0,2699.0,3856,housing_floor,False,
56045,3933.0,2638.0,3412.0,4782.0,4782,peak_floor,False,
60010,4094.0,,,,4094,mcc_ok,False,
60020,392.0,,,,392,mcc_ok,False,
60040,1.0,,,,1,mcc_ok,False,
60050,7841.0,,,,7841,mcc_ok,False,
66020,1123.0,,,,1123,mcc_ok,False,
66030,1321.0,,,,1321,mcc_ok,False,
66040,767.0,,,,767,mcc_ok,False,
66050,4079.0,,,,4079,mcc_ok,False,
66060,2133.0,,,,2133,mcc_ok,False,
66070,12718.0,,,,12718,mcc_ok,False,
66075,1198.0,,,,1198,mcc_ok,False,
66080,777.0,,,,777,mcc_ok,False,
66090,4959.0,,,,4959,mcc_ok,False,
66100,361.0,,,,361,mcc_ok,False,
66110,1729.0,,,,1729,mcc_ok,False,
66120,748.0,,,,748,mcc_ok,False,
66130,1541.0,,,,1541,mcc_ok,False,
66140,908.0,,,,908,mcc_ok,False,
66150,1265.0,,,,1265,mcc_ok,False,
66160,8528.0,,,,8528,mcc_ok,False,
66170,156.0,,,,156,mcc_ok,False,
66180,5633.0,,,,5633,mcc_ok,False,
66190,2323.0,,,,2323,mcc_ok,False,
72001,7831.0,5608.0,7535.0,,7831,mcc_ok,False,
72003,16432.0,12904.0,17598.0,,17598,housing_floor,False,
72005,26715.0,21650.0,27565.0,,27565,housing_floor,False,
72007,10130.0,8861.0,10707.0,,10707,housing_floor,False,
72009,11424.0,8995.0,10095.0,,11424,mcc_ok,False,
72011,11137.0,8757.0,12390.0,,12390,housing_floor,False,
72013,41122.0,31415.0,41099.0,191803.0,191803,excluded,True,peak_exceeds_base
72015,6741.0,6246.0,8153.0,,8153,housing_floor,False,
72017,11155.0,8254.0,10055.0,,11155,mcc_ok,False,
72019,13015.0,9098.0,11074.0,,13015,mcc_ok,False,
72021,84684.0,69043.0,83655.0,249875.0,249875,excluded,True,peak_exceeds_base
72023,19881.0,17568.0,28480.0,,28480,housing_floor,False,
72025,58033.0,49645.0,57997.0,270889.0,270889,excluded,True,peak_exceeds_base
72027,13782.0,11585.0,14035.0,,14035,housing_floor,False,
72029,16791.0,14712.0,17553.0,,17553,housing_floor,False,
72031,68476.0,61883.0,76551.0,99136.0,99136,peak_floor,False,
72033,11434.0,8794.0,10917.0,,11434,mcc_ok,False,
72035,18949.0,16151.0,19696.0,,19696,housing_floor,False,
72037,4835.0,4238.0,7315.0,,7315,housing_floor,False,
72039,7222.0,5446.0,7200.0,,7222,mcc_ok,False,
72041,16252.0,14207.0,16449.0,,16449,housing_floor,False,
72043,14804.0,12835.0,15971.0,,15971,housing_floor,False,
72045,7928.0,5420.0,7411.0,,7928,mcc_ok,False,
72047,14847.0,10804.0,13177.0,,14847,mcc_ok,False,
72049,726.0,447.0,1466.0,,1466,housing_floor,False,
72051,15277.0,11950.0,15845.0,,15845,housing_floor,False,
72053,14960.0,12579.0,18632.0,,18632,housing_floor,False,
72054,4936.0,4469.0,5027.0,,5027,housing_floor,False,
72055,5848.0,5471.0,9148.0,,9148,housing_floor,False,
72057,16796.0,14427.0,17953.0,,17953,housing_floor,False,
72059,7527.0,6327.0,8303.0,,8303,housing_floor,False,
72061,45396.0,33464.0,40694.0,,45396,mcc_ok,False,
72063,19062.0,14850.0,17226.0,,19062,mcc_ok,False,
72065,16773.0,13503.0,17130.0,,17130,housing_floor,False,
72067,6332.0,6139.0,7561.0,,7561,housing_floor,False,
72069,24393.0,18206.0,26541.0,,26541,housing_floor,False,
72071,18860.0,14843.0,20390.0,,20390,housing_floor,False,
72073,6583.0,4945.0,6188.0,,6583,mcc_ok,False,
72075,19163.0,15574.0,18727.0,,19163,mcc_ok,False,
72077,16338.0,13145.0,16034.0,,16338,mcc_ok,False,
72079,10156.0,8210.0,12085.0,,12085,housing_floor,False,
72081,12391.0,10165.0,12363.0,,12391,mcc_ok,False,
72083,3665.0,2722.0,4005.0,,4005,housing_floor,False,
72085,15048.0,12219.0,15111.0,,15111,housing_floor,False,
72087,9045.0,8608.0,11470.0,,11470,housing_floor,False,
72089,7113.0,6800.0,10357.0,,10357,housing_floor,False,
72091,19533.0,14645.0,18618.0,,19533,mcc_ok,False,
72093,2163.0,1902.0,2614.0,,2614,housing_floor,False,
72095,4457.0,3942.0,4988.0,,4988,housing_floor,False,
72097,37395.0,29343.0,40642.0,224588.0,224588,excluded,True,peak_exceeds_base
72099,16014.0,13254.0,16409.0,,16409,housing_floor,False,
72101,11977.0,9810.0,12042.0,,12042,housing_floor,False,
72103,9148.0,8171.0,11227.0,,11227,housing_floor,False,
72105,13043.0,8536.0,10590.0,,13043,mcc_ok,False,
72107,9503.0,6792.0,8978.0,,9503,mcc_ok,False,
72109,6680.0,6196.0,8205.0,,8205,housing_floor,False,
72111,8266.0,6939.0,8654.0,,8654,housing_floor,False,
72113,65292.0,52977.0,66248.0,225506.0,225506,excluded,True,peak_exceeds_base
72115,10158.0,8449.0,10503.0,,10503,housing_floor,False,
72117,6419.0,5679.0,9279.0,,9279,housing_floor,False,
72119,19108.0,15981.0,22704.0,,22704,housing_floor,False,
72121,9933.0,7102.0,10907.0,,10907,housing_floor,False,
72123,11334.0,9721.0,12874.0,,12874,housing_floor,False,
72125,14315.0,11560.0,15768.0,,15768,housing_floor,False,
72127,184505.0,147044.0,191178.0,359030.0,359030,excluded,True,peak_exceeds_base
72129,15738.0,13775.0,16209.0,,16209,housing_floor,False,
72131,17482.0,13978.0,18369.0,,18369,housing_floor,False,
72133,9132.0,7230.0,9142.0,,9142,housing_floor,False,
72135,24763.0,22568.0,26651.0,,26651,housing_floor,False,
72137,30025.0,28155.0,35031.0,,35031,housing_floor,False,
72139,25902.0,25261.0,29548.0,,29548,housing_floor,False,
72141,12450.0,10326.0,13346.0,,13346,housing_floor,False,
72143,15234.0,12599.0,16136.0,,16136,housing_floor,False,
72145,24330.0,20098.0,25206.0,,25206,housing_floor,False,
