fips,NAME,mcc,households,housing_units,population,peak,ratio_hh,base_repaired,corrupt_outage
55061,"Kewaunee County, Wisconsin",14371.0,8247,9280,20570,3691,1.7425730568691646,14371.0,False
12063,"Jackson County, Florida",29415.0,16880,20022,47704,13178,1.742594786729858,29415.0,False
29179,"Reynolds County, Missouri",4024.0,2309,3498,6102,3992,1.7427457773928108,4024.0,False
39089,"Licking County, Ohio",117187.0,67239,72722,178844,31368,1.7428426954594805,117187.0,False
13035,"Butts County, Georgia",14787.0,8483,9509,25522,7126,1.7431333254744783,14787.0,False
8081,"Moffat County, Colorado",9049.0,5187,6096,13232,7079,1.744553691922113,9049.0,False
48213,"Henderson County, Texas",55808.0,31973,40933,82627,27600,1.7454727426265912,55808.0,False
27149,"Stevens County, Minnesota",6634.0,3798,4202,9682,3612,1.746708794102159,6634.0,False
5077,"Lee County, Arkansas",4519.0,2586,3736,8666,3200,1.7474864655839133,4519.0,False
26025,"Calhoun County, Michigan",92794.0,53050,59634,134011,30725,1.7491800188501414,92794.0,False
21175,"Morgan County, Kentucky",8162.0,4665,5633,13840,3523,1.7496248660235798,8162.0,False
12011,"Broward County, Florida",1298256.0,741973,859621,1940907,1398920,1.7497348286258394,1298256.0,True
21189,"Owsley County, Kentucky",2420.0,1383,1948,4054,2443,1.7498192335502532,2420.0,True
48505,"Zapata County, Texas",8025.0,4580,6183,13896,6300,1.752183406113537,8025.0,False
26059,"Hillsdale County, Michigan",30914.0,17606,21440,45698,17856,1.7558786777235034,30914.0,False
38055,"McLean County, North Dakota",7334.0,4176,5759,9781,2133,1.7562260536398469,7334.0,False
13029,"Bryan County, Georgia",26792.0,15255,16753,44995,26661,1.7562766306129138,26792.0,False
12111,"St. Lucie County, Florida",222165.0,126443,150054,334682,185980,1.757036767555341,222165.0,False
20039,"Decatur County, Kansas",2329.0,1324,1646,2771,1420,1.7590634441087614,2329.0,False
48123,"DeWitt County, Texas",11595.0,6586,9180,19826,2750,1.7605526875189796,11595.0,False
39097,"Madison County, Ohio",26880.0,15264,16255,43961,5191,1.7610062893081762,26880.0,False
33017,"Strafford County, New Hampshire",89738.0,50953,55672,130965,29633,1.7611916864561459,89738.0,False
40045,"Ellis County, Oklahoma",2488.0,1412,2143,3755,4291,1.7620396600566572,2488.0,True
20131,"Nemaha County, Kansas",7024.0,3986,4507,10219,621,1.7621675865529354,7024.0,False
1043,"Cullman County, Alabama",59296.0,33649,39182,88284,15511,1.7621920413682428,59296.0,False
18035,"Delaware County, Indiana",81395.0,46159,51613,112156,10696,1.763361424640915,81395.0,False
38065,"Oliver County, North Dakota",1231.0,698,908,1832,371,1.7636103151862463,1231.0,False
27111,"Otter Tail County, Minnesota",43936.0,24910,36513,60072,13256,1.7637896427137696,43936.0,False
33007,"Coos County, New Hampshire",24038.0,13620,20570,31430,9692,1.7649045521292217,24038.0,False
44001,"Bristol County, Rhode Island",33839.0,19173,21475,50658,23284,1.7649298492671988,33839.0,False
25003,"Berkshire County, Massachusetts",99023.0,56078,69762,128763,25030,1.7658083383858199,99023.0,False
5065,"Izard County, Arkansas",8572.0,4850,6764,13748,8041,1.7674226804123712,8572.0,False
45043,"Georgetown County, South Carolina",46010.0,26029,36219,63594,24329,1.7676437819355335,46010.0,False
12003,"Baker County, Florida",15917.0,9004,9890,27969,15787,1.7677698800533097,15917.0,False
21197,"Powell County, Kentucky",8244.0,4658,5599,13089,5632,1.7698583082868184,8244.0,False
46079,"Lake County, South Dakota",8064.0,4552,5714,11207,4106,1.7715289982425309,8064.0,False
5055,"Greene County, Arkansas",31433.0,17741,19235,45954,3026,1.7717716025026775,31433.0,False
46061,"Hanson County, South Dakota",1960.0,1106,1280,3443,1477,1.7721518987341771,1960.0,False
23005,"Cumberland County, Maine",227401.0,128184,149869,303357,109526,1.7740201585221245,227401.0,False
31009,"Blaine County, Nebraska",357.0,201,294,384,73,1.7761194029850746,357.0,False
8091,"Ouray County, Colorado",4326.0,2435,3448,4936,13,1.7765913757700205,4326.0,False
18033,"DeKalb County, Indiana",30185.0,16983,18157,43312,2978,1.7773656008950127,30185.0,False
19139,"Muscatine County, Iowa",30353.0,17075,18386,42968,3045,1.7776281112737922,30353.0,False
51149,"Prince George County, Virginia",22790.0,12808,13344,42634,6427,1.7793566520924422,22790.0,False
31053,"Dodge County, Nebraska",26026.0,14624,16348,37175,3285,1.7796772428884027,26026.0,False
20057,"Ford County, Kansas",20786.0,11676,12568,34212,6566,1.7802329564919492,20786.0,False
26137,"Otsego County, Michigan",19174.0,10766,14881,25221,17912,1.7809771502879435,19174.0,False
13095,"Dougherty County, Georgia",60664.0,34041,40591,85038,4667,1.7820863076877882,60664.0,False
39141,"Ross County, Ohio",52738.0,29565,32051,76957,17215,1.7837984102824285,52738.0,False
12057,"Hillsborough County, Florida",998906.0,559970,606334,1468560,520308,1.7838562780148937,998906.0,False
26127,"Oceana County, Michigan",17738.0,9936,15612,26707,7254,1.7852254428341385,17738.0,False
5031,"Craighead County, Arkansas",75696.0,42351,47084,111038,5528,1.7873485868102288,75696.0,False
45089,"Williamsburg County, South Carolina",21455.0,11999,14801,30879,7036,1.7880656721393449,21455.0,False
38089,"Stark County, North Dakota",23614.0,13200,15366,32989,3890,1.7889393939393938,23614.0,False
35029,"Luna County, New Mexico",16018.0,8951,11514,25393,9800,1.789520723941459,16018.0,False
39083,"Knox County, Ohio",41371.0,23117,25865,62657,22269,1.7896353333044945,41371.0,False
19029,"Cass County, Iowa",10329.0,5771,6403,13116,1135,1.7898111245884596,10329.0,False
24041,"Talbot County, Maryland",29180.0,16270,19606,37663,11269,1.7934849416103258,29180.0,False
45075,"Orangeburg County, South Carolina",58624.0,32687,41365,84159,14062,1.7934958852143055,58624.0,False
48049,"Brown County, Texas",26881.0,14977,18946,38159,7476,1.7948187220404621,26881.0,False
13279,"Toombs County, Georgia",17512.0,9754,12062,26946,14610,1.7953660036907935,17512.0,False
51081,"Greensville County, Virginia",5788.0,3222,4013,11373,2505,1.7963997517070143,5788.0,False
12059,"Holmes County, Florida",12700.0,7069,8635,19529,6622,1.7965766020653557,12700.0,False
35009,"Curry County, New Mexico",33327.0,18535,21155,48327,11524,1.798057728621527,33327.0,False
48279,"Lamb County, Texas",8331.0,4632,5899,13024,3604,1.7985751295336787,8331.0,False
53055,"San Juan County, Washington",15569.0,8654,13851,18001,14753,1.799052461289577,15569.0,False
18053,"Grant County, Indiana",47771.0,26550,29856,66560,9421,1.7992843691148777,47771.0,False
12051,"Hendry County, Florida",23912.0,13289,15227,39902,19400,1.7993829483031079,23912.0,False
17143,"Peoria County, Illinois",137518.0,76414,84963,181186,23261,1.7996440442850787,137518.0,False
55095,"Polk County, Wisconsin",33361.0,18534,24272,45128,10357,1.7999892090212581,33361.0,False
16031,"Cassia County, Idaho",14726.0,8180,8904,24859,4987,1.8002444987775061,14726.0,False
39145,"Scioto County, Ohio",50476.0,28030,33209,73716,14624,1.800784873349982,50476.0,False
28029,"Copiah County, Mississippi",17728.0,9841,12411,28210,12611,1.8014429427903669,17728.0,False
39119,"Muskingum County, Ohio",62329.0,34599,38348,86393,13651,1.801468250527472,62329.0,False
31019,"Buffalo County, Nebraska",35218.0,19544,21019,50103,8346,1.8019852640196479,35218.0,False
40153,"Woodward County, Oklahoma",14432.0,8007,9372,20411,6201,1.8024228799800175,14432.0,False
8107,"Routt County, Colorado",18528.0,10279,16642,24944,2907,1.802509971787139,18528.0,False
31093,"Howard County, Nebraska",4588.0,2544,2893,6476,20,1.8034591194968554,4588.0,False
20023,"Cheyenne County, Kansas",2177.0,1207,1453,2619,624,1.8036454018227008,2177.0,False
13171,"Lamar County, Georgia",12486.0,6918,7635,18676,5769,1.8048568950563746,12486.0,False
41025,"Harney County, Oregon",5605.0,3102,3705,7496,2554,1.8068987749838814,5605.0,False
29027,"Callaway County, Missouri",28884.0,15981,18573,44517,4341,1.8073962830861647,28884.0,False
48265,"Kerr County, Texas",39842.0,22024,25246,52810,24388,1.8090265165274246,39842.0,False
13147,"Hart County, Georgia",18626.0,10294,12878,26110,7303,1.809403536040412,18626.0,False
12121,"Suwannee County, Florida",27985.0,15453,18948,43881,36801,1.8109752151685756,27985.0,True
22125,"West Feliciana Parish, Louisiana",6923.0,3822,5086,15358,5529,1.8113553113553114,6923.0,False
40069,"Johnston County, Oklahoma",7045.0,3889,4721,10410,4231,1.8115196708665466,7045.0,False
38101,"Ward County, North Dakota",51522.0,28351,32297,69532,12637,1.817290395400515,51522.0,False
13085,"Dawson County, Georgia",18801.0,10343,12118,27355,8646,1.8177511360340326,18801.0,False
12067,"Lafayette County, Florida",4645.0,2555,3403,8107,7567,1.818003913894325,4645.0,True
29111,"Lewis County, Missouri",6054.0,3329,4334,9987,1837,1.8185641333733853,6054.0,False
18037,"Dubois County, Indiana",31718.0,17437,18595,43584,31,1.8190055628835236,31718.0,False
45051,"Horry County, South Carolina",259189.0,142383,206764,356578,183359,1.8203647907404676,259189.0,False
12077,"Liberty County, Florida",4459.0,2447,3118,7704,3308,1.8222313036371067,4459.0,False
41055,"Sherman County, Oregon",1404.0,770,953,1900,1025,1.8233766233766233,1404.0,False
41045,"Malheur County, Oregon",18164.0,9952,11669,31538,20012,1.82516077170418,18164.0,True
6091,"Sierra County, California",2072.0,1135,2092,2916,4203,1.8255506607929515,2072.0,True
21027,"Breckinridge County, Kentucky",13773.0,7542,10725,20528,4323,1.8261734287987272,13773.0,False
51131,"Northampton County, Virginia",9762.0,5344,7412,12132,8491,1.8267215568862276,9762.0,False
38051,"McIntosh County, North Dakota",2180.0,1193,1701,2529,693,1.8273260687342834,2180.0,False
46075,"Jones County, South Dakota",697.0,381,510,1006,415,1.8293963254593175,697.0,False
26023,"Branch County, Michigan",30687.0,16769,20776,44795,12027,1.8299838988609936,30687.0,False
8025,"Crowley County, Colorado",2408.0,1315,1525,5782,2014,1.8311787072243346,2408.0,False
48303,"Lubbock County, Texas",222871.0,121685,133802,311509,25300,1.8315404528084809,222871.0,False
51830,"Williamsburg city, Virginia",8943.0,4882,5732,15486,3582,1.8318312167144613,8943.0,False
39117,"Morrow County, Ohio",24221.0,13222,14507,35049,16030,1.831871123884435,24221.0,False
28079,"Leake County, Mississippi",13509.0,7369,9044,21335,6252,1.8332202469805945,13509.0,False
39169,"Wayne County, Ohio",81074.0,44206,46649,116680,11901,1.8340044337872687,81074.0,False
56013,"Fremont County, Wyoming",26823.0,14617,17474,39402,6819,1.835055072860368,26823.0,False
21053,"Clinton County, Kentucky",6743.0,3672,4872,9295,5992,1.8363289760348585,6743.0,False
13225,"Peach County, Georgia",18688.0,10164,12023,28054,7144,1.8386462022825658,18688.0,False
41057,"Tillamook County, Oregon",21190.0,11522,18974,27345,16730,1.8390904356882485,21190.0,False
13057,"Cherokee County, Georgia",178437.0,97023,101159,268567,33595,1.839120620883708,178437.0,False
40063,"Hughes County, Oklahoma",7178.0,3902,5818,13409,4412,1.8395694515633008,7178.0,False
13033,"Burke County, Georgia",16403.0,8913,11106,24337,6898,1.8403455626612812,16403.0,False
56007,"Carbon County, Wyoming",10767.0,5847,8218,14609,5551,1.8414571575166752,10767.0,False
12021,"Collier County, Florida",288895.0,156768,229814,380221,401860,1.8428186874872423,288895.0,True
46031,"Corson County, South Dakota",1975.0,1071,1369,3906,281,1.8440709617180207,1975.0,False
13207,"Monroe County, Georgia",18899.0,10248,11179,28287,10238,1.8441647150663545,18899.0,False
39055,"Geauga County, Ohio",65221.0,35321,37465,95455,27287,1.8465218991534782,65221.0,False
20171,"Scott County, Kansas",3961.0,2143,2262,5128,3273,1.8483434437704154,3961.0,False
55009,"Brown County, Wisconsin",201743.0,109096,113199,268393,36455,1.8492245361883113,201743.0,False
29123,"Madison County, Missouri",8568.0,4633,5854,12649,4201,1.8493416792575006,8568.0,False
22039,"Evangeline Parish, Louisiana",22432.0,12128,14494,32335,14085,1.849604221635884,22432.0,False
28123,"Scott County, Mississippi",17935.0,9696,11377,27943,14747,1.8497318481848184,17935.0,False
13297,"Walton County, Georgia",63040.0,34070,35783,97752,13460,1.8503081890226005,63040.0,False
48411,"San Saba County, Texas",3729.0,2014,2855,5779,1895,1.8515392254220457,3729.0,False
31163,"Sherman County, Nebraska",2413.0,1303,1800,2970,718,1.8518802762854951,2413.0,False
48065,"Carson County, Texas",4187.0,2260,2779,5801,4374,1.8526548672566372,4187.0,True
20125,"Montgomery County, Kansas",23498.0,12682,15625,31448,7838,1.8528623245544866,23498.0,False
29079,"Grundy County, Missouri",7058.0,3806,4848,9878,687,1.8544403573305308,7058.0,False
48319,"Mason County, Texas",2818.0,1519,2374,3959,3022,1.8551678736010533,2818.0,True
25011,"Franklin County, Massachusetts",57949.0,31234,34395,70980,14345,1.8553179227764616,57949.0,False
29181,"Ripley County, Missouri",7306.0,3936,5236,10839,7250,1.85619918699187,7306.0,False
28159,"Winston County, Mississippi",13238.0,7131,8228,17741,10567,1.8564016267003225,13238.0,False
51001,"Accomack County, Virginia",26528.0,14252,21769,33367,14383,1.8613527925905136,26528.0,False
12041,"Gilchrist County, Florida",12803.0,6872,7579,18070,11171,1.8630675203725262,12803.0,False
41031,"Jefferson County, Oregon",16006.0,8591,10301,24659,10920,1.8631125596554534,16006.0,False
38041,"Hettinger County, North Dakota",1966.0,1055,1423,2477,1039,1.8635071090047393,1966.0,False
48461,"Upton County, Texas",2542.0,1363,1676,3284,2232,1.8650036683785767,2542.0,False
13315,"Wilcox County, Georgia",4661.0,2499,3453,8839,2668,1.8651460584233694,4661.0,False
45015,"Berkeley County, South Carolina",162211.0,86958,94468,231419,38691,1.865394788288599,162211.0,False
40003,"Alfalfa County, Oklahoma",3414.0,1829,2505,5683,1268,1.8665937670858392,3414.0,False
45021,"Cherokee County, South Carolina",39741.0,21288,24775,56200,20452,1.866826381059752,39741.0,False
2122,"Kenai Peninsula Borough, Alaska",43315.0,23201,32567,59235,21527,1.8669453902849016,43315.0,False
47155,"Sevier County, Tennessee",71320.0,38193,56728,98455,29229,1.8673578928075825,71320.0,False
48485,"Wichita County, Texas",90763.0,48604,55602,129584,14558,1.8673977450415604,90763.0,False
40089,"McCurtain County, Oklahoma",21045.0,11267,14025,31003,7396,1.867844146622881,21045.0,False
13317,"Wilkes County, Georgia",7535.0,4032,5182,9610,4252,1.8687996031746033,7535.0,False
42053,"Forest County, Pennsylvania",3447.0,1844,7045,6959,5824,1.869305856832972,3447.0,True
38075,"Renville County, North Dakota",1606.0,859,1253,2282,854,1.869615832363213,1606.0,False
13069,"Coffee County, Georgia",27859.0,14894,17370,43056,15230,1.8704847589633409,27859.0,False
28139,"Tippah County, Mississippi",15158.0,8091,9891,21769,9128,1.8734396242738847,15158.0,False
16019,"Bonneville County, Idaho",79451.0,42402,45510,124490,45980,1.8737559549077873,79451.0,False
12133,"Washington County, Florida",17062.0,9095,10874,25014,12329,1.8759758108851017,17062.0,False
39007,"Ashtabula County, Ohio",72318.0,38549,46291,97666,27767,1.8760019715167708,72318.0,False
55053,"Jackson County, Wisconsin",14991.0,7990,9646,20958,1265,1.8762202753441801,14991.0,False
17103,"Lee County, Illinois",25665.0,13669,14993,34221,9505,1.8776062623454532,25665.0,False
13105,"Elbert County, Georgia",14785.0,7873,9316,19570,7679,1.877937253905754,14785.0,False
54069,"Ohio County, West Virginia",32858.0,17487,21189,42224,15804,1.8789958254703494,32858.0,False
51683,"Manassas city, Virginia",26009.0,13840,14345,42620,15,1.8792630057803468,26009.0,False
40065,"Jackson County, Oklahoma",18518.0,9835,12041,24776,3608,1.8828673106253178,18518.0,False
31037,"Colfax County, Nebraska",6814.0,3616,3996,10563,317,1.8844026548672566,6814.0,False
20113,"McPherson County, Kansas",22878.0,12140,13082,30085,2089,1.8845140032948928,22878.0,False
55115,"Shawano County, Wisconsin",31418.0,16653,20416,40848,7377,1.8866270341680178,31418.0,False
20107,"Linn County, Kansas",7723.0,4093,5144,9696,3824,1.8868800390911311,7723.0,False
8073,"Lincoln County, Colorado",3630.0,1922,2373,5583,2187,1.8886576482830384,3630.0,False
8113,"San Miguel County, Colorado",7283.0,3850,6564,8082,4,1.8916883116883116,7283.0,False
19041,"Clay County, Iowa",13668.0,7225,8098,16423,959,1.891764705882353,13668.0,False
5071,"Johnson County, Arkansas",18727.0,9899,11503,25925,6008,1.8918072532579049,18727.0,False
31185,"York County, Nebraska",10586.0,5592,6308,14212,4634,1.8930615164520743,10586.0,False
45009,"Bamberg County, South Carolina",8728.0,4610,6644,13311,5097,1.8932754880694143,8728.0,False
48095,"Concho County, Texas",1545.0,816,1424,3235,1937,1.8933823529411764,1545.0,True
45087,"Union County, South Carolina",21940.0,11580,13508,27158,3866,1.8946459412780656,21940.0,False
30003,"Big Horn County, Montana",6865.0,3622,4531,13090,1779,1.895361678630591,6865.0,False
28067,"Jones County, Mississippi",46108.0,24323,28620,67152,9977,1.8956543189573654,46108.0,False
8079,"Mineral County, Colorado",793.0,418,1261,794,84,1.8971291866028708,793.0,False
48033,"Borden County, Texas",408.0,215,341,686,628,1.8976744186046512,408.0,True
8051,"Gunnison County, Colorado",14729.0,7759,12165,17018,407,1.898311638097693,14729.0,False
27057,"Hubbard County, Minnesota",16671.0,8778,14729,21479,6882,1.8991797676008202,16671.0,False
17195,"Whiteside County, Illinois",44026.0,23164,25860,55569,17218,1.9006216542911414,44026.0,False
41021,"Gilliam County, Oregon",1640.0,862,1081,1983,567,1.902552204176334,1640.0,False
13311,"White County, Georgia",19687.0,10344,13798,28165,13411,1.903228924980665,19687.0,False
48333,"Mills County, Texas",3489.0,1833,2653,4501,593,1.9034369885433715,3489.0,False
